cena,path
249.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\989.jpg
133.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\990.jpg
1199.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\991.jpg
669.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\992.jpg
539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\993.jpg
299.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\994.jpg
429.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\995.jpg
959.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\996.jpg
89.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\997.jpg
125.99,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\998.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\999.jpg
909.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1000.jpg
209.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1001.jpg
139.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1002.jpg
959.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1003.jpg
159.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1004.jpg
949.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1005.jpg
989.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1006.jpg
249.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1007.jpg
59.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1008.jpg
1199.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1009.jpg
339.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1010.jpg
1329.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1011.jpg
1449.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1012.jpg
133.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1013.jpg
1119.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1014.jpg
120.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1015.jpg
338.70,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1016.jpg
60.99,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1017.jpg
629.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1018.jpg
1079.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1019.jpg
139.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1020.jpg
639.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1021.jpg
699.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1022.jpg
799.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1023.jpg
329.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1024.jpg
1079.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1025.jpg
149.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1026.jpg
339.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1027.jpg
69.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1028.jpg
779.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1029.jpg
1079.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1030.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1031.jpg
59.90,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1032.jpg
989.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1033.jpg
649.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1034.jpg
1199.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1035.jpg
249.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1036.jpg
679.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1037.jpg
1119.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1038.jpg
133.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1039.jpg
719.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1040.jpg
1199.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1041.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1042.jpg
1169.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1043.jpg
599.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1044.jpg
1119.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1045.jpg
529.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1046.jpg
89.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1047.jpg
559.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1048.jpg
579.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1049.jpg
1119.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1050.jpg
399.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1051.jpg
339.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1052.jpg
229.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1053.jpg
769.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1054.jpg
129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1055.jpg
699.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1056.jpg
199.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1057.jpg
84.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1058.jpg
1209.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1059.jpg
409.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1060.jpg
59.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1061.jpg
1409.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1062.jpg
399.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1063.jpg
659.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1064.jpg
609.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1065.jpg
129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1066.jpg
75.99,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1067.jpg
989.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1068.jpg
619.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1069.jpg
769.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1070.jpg
579.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1071.jpg
379.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1072.jpg
629.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1073.jpg
579.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1074.jpg
1079.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1075.jpg
1579.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1076.jpg
129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1077.jpg
1249.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1078.jpg
1369.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1079.jpg
919.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1080.jpg
1419.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1082.jpg
1659.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1083.jpg
309.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1084.jpg
1119.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1085.jpg
419.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1086.jpg
719.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1087.jpg
272.20,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1088.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1089.jpg
293.60,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1090.jpg
1289.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1091.jpg
269.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1092.jpg
989.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1093.jpg
1119.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1094.jpg
279.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1095.jpg
989.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1097.jpg
989.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1098.jpg
299.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1099.jpg
449.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1100.jpg
789.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1101.jpg
129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1102.jpg
279.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1103.jpg
909.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1104.jpg
269.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1105.jpg
129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1106.jpg
1349.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1107.jpg
1119.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1109.jpg
699.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1110.jpg
449.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1111.jpg
1349.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1112.jpg
179.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1113.jpg
1569.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1114.jpg
149.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1115.jpg
909.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1116.jpg
69.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1117.jpg
599.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1118.jpg
879.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1119.jpg
249.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1120.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1121.jpg
1119.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1122.jpg
1259.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1123.jpg
469.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1124.jpg
1199.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1125.jpg
68.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1126.jpg
379.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1127.jpg
659.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1128.jpg
739.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1129.jpg
719.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1130.jpg
769.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1131.jpg
989.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1132.jpg
69.99,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1133.jpg
79.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1134.jpg
559.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1135.jpg
149.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1136.jpg
249.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1137.jpg
709.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1138.jpg
89.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1139.jpg
399.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1140.jpg
79.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1141.jpg
1389.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1142.jpg
829.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1143.jpg
949.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1144.jpg
699.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1145.jpg
59.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1146.jpg
539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1147.jpg
809.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1148.jpg
129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1149.jpg
115.40,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1150.jpg
649.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1151.jpg
1539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1152.jpg
129.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1153.jpg
1079.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1154.jpg
869.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1155.jpg
519.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1156.jpg
279.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1157.jpg
1479.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1158.jpg
909.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1159.jpg
229.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1160.jpg
1799.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1161.jpg
1619.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1162.jpg
679.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1163.jpg
449.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1164.jpg
1079.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1165.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1166.jpg
261.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1167.jpg
949.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1168.jpg
68.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1169.jpg
59.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1170.jpg
449.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1171.jpg
1259.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1172.jpg
84.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1173.jpg
989.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1174.jpg
629.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1175.jpg
1539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1176.jpg
249.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1177.jpg
609.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1178.jpg
79.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1179.jpg
609.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1180.jpg
229.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1181.jpg
899.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1182.jpg
1259.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1183.jpg
1079.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1184.jpg
229.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1185.jpg
669.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1186.jpg
87.14,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1187.jpg
589.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1188.jpg
151.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1189.jpg
1119.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1190.jpg
1349.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1191.jpg
269.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1192.jpg
55.95,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1193.jpg
539.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1194.jpg
1169.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1195.jpg
1009.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1196.jpg
279.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1197.jpg
1369.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1198.jpg
739.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1199.jpg
74.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1200.jpg
78.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1201.jpg
449.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1202.jpg
249.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1203.jpg
389.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1204.jpg
229.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1205.jpg
579.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1206.jpg
789.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1207.jpg
769.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1208.jpg
1329.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1209.jpg
89.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1210.jpg
949.00,C:\Users\micpo\PycharmProjects\Zalando_Web_Scraping_Sunglasses\okulary_zdjecia_bigger\1211.jpg
